file,label,x,y,dx,dy,code,phase,
1323,person16,1197,720,1012.4904,28.1422,0,5,
1323,person16,1197,720,1018.2991,25.2844,0,5,
1323,person16,1197,720,1026.6965,25.909000000000002,0,5,
1323,person16,1197,720,1027.5881,25.381,0,5,
1323,person16,1197,720,1028.1823,25.0215,0,5,
1323,person16,1197,720,1025.4397,25.796999999999997,0,5,
1323,person16,1197,720,1021.3134,27.2798,0,5,
1323,person16,1197,720,1021.0892,26.4712,0,5,
1323,person16,1197,720,1019.5119,26.4174,0,5,
1323,person16,1197,720,1018.0512,26.4874,0,5,
1323,person16,1848,578,2013.8243,333.5343,0,5,
1323,person16,961,534,987.2908,317.6244,0,6,
1323,person16,970,190,1002.5958,-83.4046,0,6,
1323,person16,1602,186,1837.703,-86.713,0,6,
1323,person16,1614,544,1786.5741,367.4028,0,6,
1323,person16,1591,540,1799.5187,357.2495,0,6,
1323,person16,1594,903,1745.0497,804.6845,0,6,
1323,person16,962,902,980.0848,791.4237,0,6,
1323,person16,311,905,101.3073,806.7415,0,6,
1323,person16,334,531,135.4024,289.6892,0,6,
1323,person16,323,542,133.4014,285.0679,0,6,
1323,person16,315,187,141.281,-208.1645,0,6,
1324,person21,957,546,947.5457,442.5099,0,1,
1324,person21,966,177,936.1234,44.4556,0,1,
1324,person21,315,175,223.3651,-6.2172,0,1,
1324,person21,319,533,203.1175,426.6815,0,1,
1324,person21,317,909,209.9601,883.3919999999999,0,1,
1324,person21,954,901,934.8424,906.6084,0,1,
1324,person21,1606,909,1601.6357,907.1195,0,1,
1324,person21,1596,540,1664.45,496.088,0,1,
1324,person21,1600,182,1690.6877,58.9381,0,1,
1324,person21,871,850,828.6039,838.8668,0,2,
1324,person21,300,714,198.2239,605.1288,0,2,
1324,person21,638,589,679.8685,533.0624,0,2,
1324,person21,745,580,741.1157,518.6512,0,2,
1324,person21,1281,585,1290.1786,541.2756,0,2,
1324,person21,423,714,322.9257,659.2822,0,2,
1324,person21,352,836,231.4691,793.9225,0,2,
1324,person21,1840,675,1758.5103,639.1475,0,2,
1324,person21,1132,848,1119.1121,852.2604,0,3,
1324,person21,278,725,591.6767,507.6506,0,3,
1324,person21,745,581,721.5308,490.981,0,3,
1324,person21,1008,568,1006.1417,523.8721,0,3,
1324,person21,446,724,360.7244,682.7365,0,3,
1324,person21,1142,582,1148.3879,535.6379,0,3,
1324,person21,1174,710,1175.4738,674.9911,0,3,
1324,person21,1790,620,1814.7401,663.035,0,3,
1324,person21,1402,594,1403.4614,557.0069,0,4,
1324,person21,1272,575,1317.2120000000002,553.3623,0,4,
1324,person21,1294,703,1295.0812,547.6345,0,4,
1324,person21,1145,579,919.0746,508.3141,0,4,
1324,person21,775,580,565.5233,501.3429,0,4,
1324,person21,514,580,449.1762,504.0728,0,4,
1324,person21,592,836,587.7233,828.19,0,4,
1324,person21,953,704,861.3486,678.0986,0,4,
1324,person21,1001,851,1083.7875,606.9298,0,4,
1324,person21,1156,597,1156.2198,555.779,0,4,
1324,person21,1174,707,1178.6422,604.6774,0,4,
1324,person21,294,710,178.1373,668.4114,0,4,
1324,person21,1784,619,1799.8668,659.4201,0,4,
1324,person21,308,718,255.2092,662.2748,0,5,
1324,person21,419,730,321.7088,664.4062,0,5,
1324,person21,565,710,613.2603,677.1701,0,5,
1324,person21,679,711,618.1036,671.0316,0,5,
1324,person21,745,561,732.9678,539.1249,0,5,
1324,person21,813,734,861.2405,698.0649,0,5,
1324,person21,879,570,867.4739999999999,546.2869,0,5,
1324,person21,927,742,892.9899,669.3621,0,5,
1324,person21,1014,570,999.3647,579.5121,0,5,
1324,person21,1047,736,1021.0936,561.7909999999999,0,5,
1324,person21,1133,583,1130.8043,610.7034,0,5,
1324,person21,1180,724,1150.5775,653.5880000000001,0,5,
1324,person21,1130,827,1089.9059,893.829,0,5,
1324,person21,961,845,969.462,876.2358,0,5,
1324,person21,858,856,868.7136,882.8789999999999,0,5,
1324,person21,1868,615,1798.4137,722.0052,0,5,
1324,person21,956,538,946.3781,448.0774,0,6,
1324,person21,966,183,972.2122,147.6403,0,6,
1324,person21,312,174,691.0206,-70.4254,0,6,
1324,person21,321,544,112.5817,430.3891,0,6,
1324,person21,318,898,212.0126,878.9485,0,6,
1324,person21,958,896,921.3449,929.0102,0,6,
1324,person21,1604,906,1626.4497,916.4773,0,6,
1324,person21,1602,537,1651.8081,469.0822,0,6,
1324,person21,1601,183,1675.8029999999999,65.8185,0,6,
1326,person21,962,546,848.1592,470.2178,0,1,
1326,person21,963,161,945.0854,35.2315,0,1,
1326,person21,960,173,951.3404,57.9465,0,1,
1326,person21,311,178,212.268,-5.4682,0,1,
1326,person21,321,548,192.53799999999998,437.9775,0,1,
1326,person21,315,898,192.5017,906.6519,0,1,
1326,person21,958,902,932.425,912.3917,0,1,
1326,person21,1615,896,1632.3556,914.1577,0,1,
1326,person21,1605,901,1635.2351,927.6485,0,1,
1326,person21,1609,538,1644.8872,496.6943,0,1,
1326,person21,1600,180,1675.2244,97.5608,0,1,
1326,person21,884,881,803.8019,901.0137,0,2,
1326,person21,288,719,191.9823,672.36,0,2,
1326,person21,610,596,600.6702,505.5649,0,2,
1326,person21,760,581,709.3184,537.4052,0,2,
1326,person21,1273,585,1287.3225,547.1669999999999,0,2,
1326,person21,417,728,349.6447,665.1665,0,2,
1326,person21,365,830,289.3959,796.9993,0,2,
1326,person21,1847,664,1701.108,711.7366,0,2,
1326,person21,1103,885,1090.7144,859.2724,0,3,
1326,person21,290,731,150.0828,699.7271,0,3,
1326,person21,765,575,711.4859,523.3936,0,3,
1326,person21,1037,573,1009.816,529.13,0,3,
1326,person21,418,714,325.2091,684.8169,0,3,
1326,person21,1141,588,1192.3512,584.6893,0,3,
1326,person21,1171,716,1185.6171,594.9232,0,3,
1326,person21,1814,652,1282.5306,-51.5099,0,3,
1326,person21,1384,588,1087.1869,491.5701,0,4,
1326,person21,1272,573,1100.7953,538.441,0,4,
1326,person21,1288,682,1097.8967,621.3109,0,4,
1326,person21,1145,582,925.8516,598.9716,0,4,
1326,person21,772,576,582.2099,601.2985,0,4,
1326,person21,512,577,299.8936,493.0883,0,4,
1326,person21,601,872,419.2264,788.9722,0,4,
1326,person21,924,743,780.2706,691.8361,0,4,
1326,person21,992,848,1124.365,546.8052,0,4,
1326,person21,1143,579,1120.9213,563.196,0,4,
1326,person21,1173,717,1135.9933,612.7059,0,4,
1326,person21,298,720,204.9766,667.5798,0,4,
1326,person21,1852,643,1785.9374,661.6547,0,4,
1326,person21,554,722,456.1522,669.4926,0,5,
1326,person21,1254,571,1274.5095,575.0549,0,5,
1326,person21,390,575,1204.026,501.1266,0,5,
1326,person21,1268,607,1255.8529,524.0641,0,5,
1326,person21,1309,710,1279.9489,730.3012,0,5,
1326,person21,981,840,859.6063,547.2056,0,5,
1326,person21,899,585,845.3542,509.9857,0,5,
1326,person21,936,984,944.1547,895.5457,0,5,
1326,person21,770,566,751.5295,484.0334,0,5,
1326,person21,510,547,428.2867,459.4533,0,5,
1326,person21,1197,705,1202.0613,684.5026,0,5,
1326,person21,422,723,323.3488,633.8505,0,5,
1326,person21,796,569,719.7857,519.9036,0,5,
1326,person21,1826,680,1771.1044,634.7872,0,5,
1326,person21,953,542,944.5842,446.6559,0,6,
1326,person21,962,182,961.6914,74.7304,0,6,
1326,person21,314,173,258.4688,31.284000000000002,0,6,
1326,person21,320,537,220.4146,471.0503,0,6,
1326,person21,324,909,229.107,916.3851,0,6,
1326,person21,958,906,927.9684,920.0923,0,6,
1326,person21,1607,905,1612.9636,914.2104,0,6,
1326,person21,1592,545,1631.0970000000002,492.9949,0,6,
1326,person21,1598,175,1658.8629999999998,90.353,0,6,
1330,person11,964,548,961.4222,357.3279,0,1,
1330,person11,956,178,971.0895,-50.1721,0,1,
1330,person11,1606,177,1779.9357,-41.6222,0,1,
1330,person11,1603,544,1726.2765,373.8021,0,1,
1330,person11,1604,906,1666.6447,851.9106,0,1,
1330,person11,955,900,966.5489,789.8694,0,1,
1330,person11,311,902,196.7278,840.9143,0,1,
1330,person11,316,537,178.8414,340.1866,0,1,
1330,person11,314,171,192.7349,-92.95700000000001,0,1,
1330,person11,1392,599,1227.8584,393.3622,0,2,
1330,person11,1173,599,1246.0939,380.8848,0,2,
1330,person11,1258,602,1289.3044,387.2922,0,2,
1330,person11,756,585,738.6146,385.1107,0,2,
1330,person11,633,588,979.0615,82.1576,0,2,
1330,person11,1810,637,1841.8384,425.5669,0,2,
1330,person11,1177,722,1253.5916,569.1951,0,3,
1330,person11,276,732,134.6418,564.5793,0,3,
1330,person11,1289,716,1358.3396,560.8494,0,3,
1330,person11,1027,593,1031.1018,402.3438,0,3,
1330,person11,584,834,501.0892,741.3046,0,3,
1330,person11,1190,713,1221.7429,537.1605,0,3,
1330,person11,1151,599,1179.6447,429.0425,0,3,
1330,person11,1844,674,1111.8139999999999,75.8306,0,3,
1330,person11,1405,607,1369.4373,402.2088,0,4,
1330,person11,1259,578,1336.3018,394.3236,0,4,
1330,person11,1285,740,1361.6614,542.7412,0,4,
1330,person11,1188,609,1041.0103,378.5942,0,4,
1330,person11,759,591,635.0219,384.5399,0,4,
1330,person11,527,594,480.0331,599.8214,0,4,
1330,person11,610,860,505.0427,716.5247,0,4,
1330,person11,941,737,870.1132,559.6077,0,4,
1330,person11,994,844,1008.9473,701.42,0,4,
1330,person11,1133,610,1183.0554,479.6434,0,4,
1330,person11,1191,719,1191.8573,506.848,0,4,
1330,person11,305,721,527.9255,549.7624,0,4,
1330,person11,1766,574,1605.231,303.0018,0,4,
1330,person11,1369,593,1389.4502,391.9645,0,5,
1330,person11,1282,592,1359.8102,407.8318,0,5,
1330,person11,1291,705,1299.1532,555.3355,0,5,
1330,person11,1166,617,1186.8611,485.3899,0,5,
1330,person11,774,586,676.5835,392.4728,0,5,
1330,person11,491,604,501.8612,685.2494,0,5,
1330,person11,615,834,774.7419,628.0946,0,5,
1330,person11,950,743,944.584,589.2518,0,5,
1330,person11,989,831,1000.5558,682.7874,0,5,
1330,person11,1169,582,1185.5371,425.8774,0,5,
1330,person11,1182,676,1077.2721,93.4179,0,5,
1330,person11,1867,625,1062.1632,-8.1304,0,5,
1330,person11,963,542,968.4196,348.36199999999997,0,6,
1330,person11,966,163,978.2302,-37.7844,0,6,
1330,person11,950,169,975.9877,-36.5676,0,6,
1330,person11,963,182,973.3022,-41.8077,0,6,
1330,person11,1601,187,1766.6323,-25.7622,0,6,
1330,person11,1596,547,1710.8251,380.2693,0,6,
1330,person11,1604,896,1656.2262,837.4379,0,6,
1330,person11,947,891,957.5336,785.7188,0,6,
1330,person11,956,896,950.3397,780.174,0,6,
1330,person11,316,900,204.2013,849.0535,0,6,
1330,person11,325,536,182.8105,348.1054,0,6,
1330,person11,326,182,190.6824,-100.7894,0,6,
1331,person18,960,544,907.0649,279.7058,0,1,
1331,person18,964,178,930.6445,-119.6423,0,1,
1331,person18,1599,184,1829.5421,-108.07799999999999,0,1,
1331,person18,1609,540,1729.2874,349.7633,0,1,
1331,person18,1598,907,1682.3381,842.8647,0,1,
1331,person18,963,902,829.8839999999999,730.2714,0,1,
1331,person18,324,897,73.3611,812.3445,0,1,
1331,person18,317,542,42.0988,273.1268,0,1,
1331,person18,323,174,15.1574,-282.3284,0,1,
1331,person18,1035,688,1000.4943,-86.3334,0,2,
1331,person18,275,703,457.5212,386.3236,0,2,
1331,person18,1147,712,952.6518,299.0548,0,2,
1331,person18,1028,586,942.035,0.6114,0,2,
1331,person18,813,869,897.8411,12.1722,0,2,
1331,person18,875,847,942.1451,222.0501,0,2,
1331,person18,1806,589,1038.3845,-29.2062,0,2,
1331,person18,864,872,817.3047,173.4865,0,3,
1331,person18,1005,587,958.4647,325.9102,0,3,
1331,person18,639,559,450.6671,318.8651,0,3,
1331,person18,503,579,279.5243,332.3572,0,3,
1331,person18,1179,721,1031.5741,-9.1515,0,3,
1331,person18,1803,628,1058.1995,-34.6687,0,4,
1331,person18,1366,614,1410.4121,368.64099999999996,0,4,
1331,person18,1270,591,1155.9377,142.5613,0,4,
1331,person18,1286,706,1314.1156,483.5566,0,4,
1331,person18,1162,579,966.6641,12.4305,0,4,
1331,person18,739,586,633.9127,313.8058,0,4,
1331,person18,516,599,295.5291,348.42699999999996,0,4,
1331,person18,613,849,379.5915,683.5414,0,4,
1331,person18,906,732,881.3271,331.5341,0,4,
1331,person18,1129,593,999.2076,-3.6013,0,4,
1331,person18,1782,440,1060.4827,13.7167,0,4,
1331,person18,974,868,970.6036,49.1079,0,4,
1331,person18,1145,592,1191.6760000000002,387.0987,0,4,
1331,person18,1177,731,983.7596,7.1595,0,4,
1331,person18,272,712,639.5815,256.6131,0,4,
1331,person18,1773,609,896.5391,-52.6656,0,4,
1331,person18,286,605,308.5635,105.8079,0,5,
1331,person18,286,605,896.687,-76.0949,0,5,
1331,person18,290,605,933.2758,-38.3559,0,5,
1331,person18,742,611,585.1194,310.8235,0,5,
1331,person18,742,611,927.9418,-2.2666,0,5,
1331,person18,742,611,943.6811,-16.2835,0,5,
1331,person18,742,611,958.1217,-19.5201,0,5,
1331,person18,680,590,460.4454,360.6356,0,5,
1331,person18,678,590,450.9845,354.2927,0,5,
1331,person18,678,590,980.5392,-44.2104,0,5,
1331,person18,678,590,983.5771,-38.3498,0,5,
1331,person18,677,590,1029.7966,-24.1116,0,5,
1331,person18,660,708,781.8936,835.0993,0,5,
1331,person18,660,708,394.8819,593.9955,0,5,
1331,person18,660,708,980.8743,54.8632,0,5,
1331,person18,660,708,1054.2377,8.093,0,5,
1331,person18,660,708,1062.6584,2.5077,0,5,
1331,person18,660,708,1103.2771,-18.8973,0,5,
1331,person18,1828,583,994.3217,-20.9941,0,5,
1331,person18,954,538,857.9851,303.04,0,6,
1331,person18,954,175,907.7913,-120.9799,0,6,
1331,person18,1607,175,1775.4272,-91.7631,0,6,
1331,person18,1605,549,1706.3556,369.3711,0,6,
1331,person18,1598,899,1662.2122,840.6925,0,6,
1331,person18,964,907,870.2119,717.6312,0,6,
1331,person18,315,897,-131.6358,1040.2916,0,6,
1331,person18,318,541,13.2629,285.8563,0,6,
1331,person18,323,179,522.4342,22.8624,0,6,
1333,person7,960,535,962.7581,295.2356,0,1,
1333,person7,962,183,964.2072,-10.0131,0,1,
1333,person7,1589,179,1716.5355,-13.2553,0,1,
1333,person7,1593,178,1712.6992,-4.5598,0,1,
1333,person7,1600,546,1698.1827,337.4122,0,1,
1333,person7,1601,900,1695.2266,765.9062,0,1,
1333,person7,953,900,945.3239,690.4334,0,1,
1333,person7,319,902,183.2104,757.2619,0,1,
1333,person7,322,529,221.983,303.3193,0,1,
1333,person7,321,534,233.1615,317.9886,0,1,
1333,person7,318,177,247.0633,-79.7671,0,1,
1333,person7,1107,836,1197.0375,391.9022,0,2,
1333,person7,1149,595,978.2239,15.6086,0,2,
1333,person7,644,841,896.9153,518.5791,0,2,
1333,person7,927,713,885.7407,471.1919,0,2,
1333,person7,278,696,184.8312,497.5254,0,2,
1333,person7,1306,723,1369.6571,563.116,0,2,
1333,person7,1800,665,1052.2646,73.34899999999999,0,2,
1333,person7,358,820,296.175,655.2028,0,3,
1333,person7,1174,579,1058.5585,195.6564,0,3,
1333,person7,534,564,863.1124,517.5965,0,3,
1333,person7,842,831,944.3189,202.657,0,3,
1333,person7,283,709,724.7136,160.3132,0,3,
1333,person7,1806,647,999.5608,16.4647,0,4,
1333,person7,1379,584,1421.7059,362.1599,0,4,
1333,person7,1298,586,1349.9595,372.2643,0,4,
1333,person7,1278,690,1342.0518,451.0984,0,4,
1333,person7,1174,581,999.9254,346.7805,0,4,
1333,person7,761,570,768.1534,344.4135,0,4,
1333,person7,521,569,470.0125,329.309,0,4,
1333,person7,593,849,547.8905,630.3436,0,4,
1333,person7,928,733,929.7064,514.2136,0,4,
1333,person7,991,856,968.3977,618.6868,0,4,
1333,person7,1163,580,1196.4371,317.8034,0,4,
1333,person7,1161,700,1172.5134,292.8356,0,4,
1333,person7,306,687,904.9553,41.1912,0,4,
1333,person7,1850,660,1031.9025,46.7713,0,4,
1333,person7,270,572,91.6395,711.9724,0,5,
1333,person7,271,572,186.5125,389.3886,0,5,
1333,person7,298,705,213.5565,517.8945,0,5,
1333,person7,299,705,225.6159,528.2081,0,5,
1333,person7,403,726,335.1813,547.0051,0,5,
1333,person7,404,726,342.582,519.4494,0,5,
1333,person7,526,576,436.3022,386.9216,0,5,
1333,person7,526,576,447.9744,379.9164,0,5,
1333,person7,542,698,973.8771,96.5289,0,5,
1333,person7,542,698,1063.5649,72.1165,0,5,
1333,person7,611,606,549.5768,392.6149,0,5,
1333,person7,611,606,1027.9365,61.4738,0,5,
1333,person7,684,687,913.9952,110.1091,0,5,
1333,person7,684,687,987.3657,92.2632,0,5,
1333,person7,1804,609,1095.4381,99.0891,0,5,
1333,person7,965,541,952.2397,320.8941,0,6,
1333,person7,962,171,956.6608,-7.5427,0,6,
1333,person7,1603,177,1710.4205,-14.442,0,6,
1333,person7,1601,541,1670.1499,338.4448,0,6,
1333,person7,1600,902,1689.6876,749.5842,0,6,
1333,person7,966,896,942.6119,678.6769,0,6,
1333,person7,320,901,218.1196,765.7372,0,6,
1333,person7,317,545,233.2992,310.4471,0,6,
1333,person7,319,182,262.1264,-39.068000000000005,0,6,
1334,person19,956,536,967.8646,166.1031,0,1,
1334,person19,951,177,975.3494,-289.2817,0,1,
1334,person19,331,178,-303.3507,-729.8369,0,1,
1334,person19,323,178,-255.1589,-716.2272,0,1,
1334,person19,321,546,12.9669,113.0509,0,1,
1334,person19,321,899,-10.5712,681.0313,0,1,
1334,person19,952,893,940.3891,640.6292,0,1,
1334,person19,1606,899,1869.3139999999999,677.3159,0,1,
1334,person19,1608,533,1887.5178,168.0287,0,1,
1334,person19,1595,174,1911.3329999999999,-281.9369,0,1,
1334,person19,1144,851,1175.7798,609.5499,0,2,
1334,person19,267,703,-43.0355,370.8513,0,2,
1334,person19,673,583,507.0384,178.8359,0,2,
1334,person19,729,574,512.4137,193.4134,0,2,
1334,person19,309,697,-46.6653,383.6462,0,2,
1334,person19,1775,623,2116.5535,301.3714,0,2,
1334,person19,1775,623,2116.9172,285.0469,0,3,
1334,person19,1809,650,2111.6682,260.8132,0,4,
1334,person19,1389,591,1515.6635,206.1476,0,4,
1334,person19,1281,576,1390.8893,229.3653,0,4,
1334,person19,1283,701,1395.2582,228.5545,0,4,
1334,person19,1145,590,1222.1152,235.5455,0,4,
1334,person19,740,565,511.8233,215.3083,0,4,
1334,person19,532,579,311.5235,200.6953,0,4,
1334,person19,609,839,413.1321,611.1147,0,4,
1334,person19,932,734,879.9389,402.5409,0,4,
1334,person19,977,856,987.6077,591.0027,0,4,
1334,person19,1176,700,1223.3752,323.8427,0,4,
1334,person19,294,720,800.3628,-135.8288,0,4,
1334,person19,1780,628,969.538,-265.0977,0,4,
1334,person19,261,589,998.8851,142.5981,0,5,
1334,person19,261,589,989.3441,202.6974,0,5,
1334,person19,261,589,983.1986,-128.4085,0,5,
1334,person19,261,589,963.9258,-132.94299999999998,0,5,
1334,person19,261,589,965.3088,-135.2938,0,5,
1334,person19,261,589,978.4457,-134.0567,0,5,
1334,person19,261,589,978.9954,-135.1145,0,5,
1334,person19,261,589,988.2969,-130.0189,0,5,
1334,person19,261,589,992.125,-129.6733,0,5,
1334,person19,261,589,982.9029,-130.7168,0,5,
1334,person19,261,589,996.2473,-128.0482,0,5,
1334,person19,261,589,1068.3656,-10.4931,0,5,
1334,person19,261,589,1113.0054,-120.0658,0,5,
1334,person19,1855,664,1057.8673,-144.3494,0,5,
1334,person19,1605,180,1077.0272,-201.9862,0,6,
1334,person19,954,174,989.9969,-202.03599999999997,0,6,
1334,person19,323,182,146.3958,-394.3108,0,6,
1334,person19,324,537,46.6782,152.3394,0,6,
1334,person19,958,538,953.7567,183.1216,0,6,
1334,person19,1604,545,1838.0957,214.9736,0,6,
1334,person19,1605,905,1834.7869,721.5424,0,6,
1334,person19,955,902,930.4678,650.3563,0,6,
1334,person19,311,898,-4.388,711.8492,0,6,
1335,person17,959,541,969.5009,322.5299,0,1,
1335,person17,963,170,985.0534,-71.7882,0,1,
1335,person17,318,180,161.5533,-204.58599999999998,0,1,
1335,person17,321,541,147.6936,332.8814,0,1,
1335,person17,326,900,127.1559,823.5859,0,1,
1335,person17,1598,545,1723.1621,360.7749,0,1,
1335,person17,1604,179,1782.2338,-53.8575,0,1,
1335,person17,1601,898,1671.2896,821.0771,0,1,
1335,person17,961,898,922.0809,820.2973,0,1,
1335,person17,855,857,1322.4684,632.6373,0,2,
1335,person17,1319,715,1361.4434,555.1378,0,2,
1335,person17,281,715,706.4576,139.3303,0,2,
1335,person17,365,866,273.2058,503.2402,0,2,
1335,person17,524,549,1094.1696,520.2959999999999,0,2,
1335,person17,1029,717,1025.5229,42.8474,0,2,
1335,person17,1785,648,1010.2609,-88.4155,0,2,
1335,person17,586,856,380.0194,744.3919999999999,0,3,
1335,person17,388,845,904.434,86.3536,0,3,
1335,person17,331,742,742.8552,249.8447,0,3,
1335,person17,1167,568,979.7768,35.4022,0,3,
1335,person17,601,836,1165.4918,505.534,0,3,
1335,person17,1200,734,1184.8127,444.3717,0,3,
1335,person17,1161,579,999.6926,60.2156,0,3,
1335,person17,1799,611,1034.6592,37.4284,0,4,
1335,person17,1405,593,1347.2791,384.6656,0,4,
1335,person17,1294,579,1013.4941,30.9534,0,4,
1335,person17,1295,709,1139.8967,349.0463,0,4,
1335,person17,1119,579,1004.3214,41.7372,0,4,
1335,person17,766,576,517.8704,365.3493,0,4,
1335,person17,517,548,451.9381,386.006,0,4,
1335,person17,614,830,739.1233,583.3853,0,4,
1335,person17,917,709,991.8448,25.2662,0,4,
1335,person17,1011,858,1112.859,362.0081,0,4,
1335,person17,1120,573,1090.941,58.31399999999999,0,4,
1335,person17,1176,706,1180.1866,485.7217,0,4,
1335,person17,311,699,996.9175,21.3459,0,4,
1335,person17,1793,641,948.0132,-11.8835,0,4,
1335,person17,1315,732,1121.3837,442.4807,0,5,
1335,person17,1004,586,1002.4686,454.0307,0,5,
1335,person17,1002,842,747.9914,768.7477,0,5,
1335,person17,598,851,887.227,580.2313,0,5,
1335,person17,961,739,901.9401,579.7111,0,5,
1335,person17,799,607,770.2913,402.6084,0,5,
1335,person17,1131,566,1106.4591,396.6354,0,5,
1335,person17,1133,856,597.1875,443.2374,0,5,
1335,person17,522,600,360.5187,388.8608,0,5,
1335,person17,425,717,313.5062,574.2564,0,5,
1335,person17,537,711,383.6355,583.0341,0,5,
1335,person17,593,600,534.465,406.708,0,5,
1335,person17,613,589,540.6044,396.76800000000003,0,5,
1335,person17,632,604,974.2225,62.173,0,5,
1335,person17,1802,650,1014.0267,7.8089,0,5,
1335,person17,963,172,977.1066,-54.5648,0,6,
1335,person17,964,537,965.8662,357.3557,0,6,
1335,person17,955,903,923.9092,797.9823,0,6,
1335,person17,1599,536,1719.6661,380.2814,0,6,
1335,person17,312,551,138.3622,298.791,0,6,
1335,person17,320,545,136.77,303.2731,0,6,
1335,person17,334,181,52.3911,-120.4655,0,6,
1335,person17,319,180,12.0021,-88.9037,0,6,
1335,person17,318,900,135.5444,838.4174,0,6,
1335,person17,1595,902,1671.1875,827.6572,0,6,
1335,person17,1609,180,1755.6274,-11.663,0,6,
1336,person9,965,535,973.8555,156.0791,0,1,
1336,person9,960,175,991.0615,-202.9042,0,1,
1336,person9,1606,174,1824.1221,-206.6713,0,1,
1336,person9,1607,539,1782.744,165.8524,0,1,
1336,person9,1601,898,1744.2537,625.1702,0,1,
1336,person9,967,899,984.9823,521.0402,0,1,
1336,person9,321,900,153.1425,622.4779,0,1,
1336,person9,318,537,172.0515,147.7599,0,1,
1336,person9,320,183,206.9896,-297.5392,0,1,
1336,person9,1199,716,1275.5197,310.5158,0,2,
1336,person9,640,578,602.8071,190.4468,0,2,
1336,person9,378,830,253.34099999999998,477.6633,0,2,
1336,person9,872,598,855.2155,245.0166,0,2,
1336,person9,400,750,341.4048,371.2546,0,2,
1336,person9,336,819,313.7337,403.9608,0,2,
1336,person9,752,579,833.3633,142.7154,0,2,
1336,person9,1248,572,1057.6503,144.1439,0,2,
1336,person9,664,738,954.1547,-103.7799,0,2,
1336,person9,1825,645,1814.6447,256.5381,0,2,
1336,person9,618,570,547.8664,227.8172,0,3,
1336,person9,1258,565,1317.6028,224.4579,0,3,
1336,person9,370,825,314.0251,495.1689,0,3,
1336,person9,347,747,290.9207,480.5669,0,3,
1336,person9,290,701,215.1054,417.2054,0,3,
1336,person9,1284,694,1379.1643,324.5418,0,3,
1336,person9,1302,625,1373.9642,263.9929,0,3,
1336,person9,395,610,316.2254,277.4341,0,3,
1336,person9,428,722,311.7192,281.797,0,3,
1336,person9,1190,729,1196.8773,333.8795,0,3,
1336,person9,1163,616,1083.9421,145.7651,0,3,
1336,person9,1791,662,894.8832,-138.4692,0,3,
1336,person9,1419,595,1408.0411,207.0513,0,4,
1336,person9,1279,597,1491.5527,218.3438,0,4,
1336,person9,1280,716,1371.5784,251.0856,0,4,
1336,person9,1155,613,1172.9501,242.5345,0,4,
1336,person9,750,609,563.0437,221.8895,0,4,
1336,person9,506,597,420.4564,252.8016,0,4,
1336,person9,603,860,731.3908,464.2644,0,4,
1336,person9,911,747,926.9984,450.8544,0,4,
1336,person9,989,860,1145.5856,400.405,0,4,
1336,person9,1142,591,1205.3435,273.664,0,4,
1336,person9,1169,719,1211.142,268.0194,0,4,
1336,person9,267,719,204.7804,402.595,0,4,
1336,person9,1879,702,1941.3953,322.795,0,4,
1336,person9,245,559,255.2232,236.8145,0,5,
1336,person9,413,581,256.726,227.6775,0,5,
1336,person9,500,581,398.9413,188.0787,0,5,
1336,person9,622,595,537.8112,207.5407,0,5,
1336,person9,759,596,739.5916,234.36900000000003,0,5,
1336,person9,760,596,727.303,234.36900000000003,0,5,
1336,person9,760,596,721.2337,233.15900000000002,0,5,
1336,person9,909,584,914.0287,226.5302,0,5,
1336,person9,909,584,917.3141,212.2174,0,5,
1336,person9,909,584,972.4547,-85.7933,0,5,
1336,person9,909,584,982.6671,-91.1227,0,5,
1336,person9,909,584,992.7786,-35.0228,0,5,
1336,person9,909,584,1021.2363,-35.0228,0,5,
1336,person9,909,584,1080.9674,-95.1165,0,5,
1336,person9,1844,661,1083.0389,72.6117,0,5,
1336,person9,962,544,958.4216,166.6339,0,6,
1336,person9,963,191,992.5412,-204.8091,0,6,
1336,person9,963,186,986.4810000000001,-193.6851,0,6,
1336,person9,1593,188,1823.6807,-208.8154,0,6,
1336,person9,1600,547,1802.9861,151.8754,0,6,
1336,person9,1599,898,1765.5698,609.432,0,6,
1336,person9,955,906,974.5646,541.6282,0,6,
1336,person9,318,911,167.905,643.1569,0,6,
1336,person9,330,889,225.5698,689.1635,0,6,
1336,person9,326,896,181.1868,637.0692,0,6,
1336,person9,321,546,183.44400000000002,181.6222,0,6,
1336,person9,323,187,227.3039,-268.0403,0,6,
1337,person16,961,547,950.311,315.0547,0,1,
1337,person16,958,182,971.7536,-128.5661,0,1,
1337,person16,1605,178,1910.9656,-142.9037,0,1,
1337,person16,1604,535,1817.1406,299.2838,0,1,
1337,person16,1602,903,1777.017,791.1822,0,1,
1337,person16,961,894,952.0908,793.6465,0,1,
1337,person16,310,906,79.0336,813.4438,0,1,
1337,person16,323,528,66.8757,243.8661,0,1,
1337,person16,323,186,69.0147,-333.9228,0,1,
1337,person16,318,540,59.6886,241.2196,0,1,
1337,person16,1103,875,1176.5806,741.8787,0,2,
1337,person16,321,723,252.3756,374.7924,0,2,
1337,person16,638,567,429.4042,358.5704,0,2,
1337,person16,542,581,999.3016,-20.5664,0,2,
1337,person16,1199,706,1043.8951,-28.8263,0,2,
